지역,단지명,면적,계약년월,계약일,금액,층,건축년도,도로명,해제사유발생일
강원도 강릉시 회산동,강릉회산 한신더휴,84.9955,202102,19,"37,500",15,2019,회산로 313,
강원도 강릉시 회산동,힐스테이트 강릉,74.9974,202102,3,"32,000",12,2018,회산로383번길 37,
강원도 강릉시 회산동,힐스테이트 강릉,84.9925,202102,27,"37,800",5,2018,회산로383번길 37,
강원도 강릉시 회산동,힐스테이트 강릉,59.9893,202102,27,"27,900",15,2018,회산로383번길 37,
강원도 강릉시 회산동,힐스테이트 강릉,59.9893,202102,28,"27,700",4,2018,회산로383번길 37,
강원도 고성군 간성읍 상리,간성대명,39.6,202102,4,"5,400",1,1998,수성로 126-5,
강원도 고성군 간성읍 상리,간성대명,59.4,202102,7,"7,500",8,1998,수성로 126-5,
강원도 고성군 간성읍 상리,간성대명,39.6,202102,20,"6,000",5,1998,수성로 126-5,20210228
강원도 고성군 간성읍 상리,간성대명,39.6,202102,20,"6,000",5,1998,수성로 126-5,
강원도 고성군 간성읍 상리,간성대명,39.6,202102,22,"6,000",12,1998,수성로 126-5,
강원도 고성군 간성읍 상리,간성대명,39.6,202102,27,"6,000",10,1998,수성로 126-5,
강원도 고성군 간성읍 상리,간성대명,39.6,202102,27,"6,000",10,1998,수성로 126-5,20210302
강원도 고성군 간성읍 상리,동해2,57.48,202102,19,"5,300",4,1990,수성로 90,
강원도 고성군 간성읍 신안리,고성삼익레스타운,59.68,202102,2,"11,400",14,1998,남천마루2길 6,
강원도 고성군 간성읍 신안리,고성삼익레스타운,59.68,202102,17,"11,400",9,1998,남천마루2길 6,20210303
강원도 고성군 간성읍 신안리,고성삼익레스타운,59.68,202102,17,"11,350",9,1998,남천마루2길 6,
강원도 고성군 간성읍 신안리,고성삼익레스타운,39.36,202102,18,"6,000",8,1998,남천마루2길 6,
강원도 고성군 간성읍 신안리,고성삼익레스타운,39.36,202102,18,"7,000",15,1998,남천마루2길 6,
강원도 고성군 간성읍 신안리,고성삼익레스타운,39.36,202102,23,"6,900",13,1998,남천마루2길 6,
강원도 고성군 간성읍 신안리,고성삼익레스타운,59.68,202102,26,"11,000",10,1998,남천마루2길 6,
강원도 고성군 간성읍 신안리,고성삼익레스타운,84.92,202102,27,"13,000",11,1998,남천마루2길 6,
강원도 고성군 간성읍 신안리,동해1,59.29,202102,1,"7,500",2,1989,간성로39번길 23,
강원도 고성군 거진읍 거진리,뉴빌리지,58.9902,202102,13,"14,000",14,2009,거평로 74,
강원도 고성군 거진읍 송포리,거진오션상떼빌,84.73,202102,20,"28,000",14,2006,해오름해변길 70,
강원도 고성군 토성면 청간리,유진클래시움,49.8,202102,4,"16,000",11,2006,아야진해변길 1,
강원도 고성군 토성면 청간리,유진클래시움,49.8,202102,6,"15,000",9,2006,아야진해변길 1,
강원도 고성군 토성면 청간리,유진클래시움,49.8,202102,7,"14,300",6,2006,아야진해변길 1,
강원도 고성군 토성면 청간리,유진클래시움,59.52,202102,20,"18,500",15,2006,아야진해변길 1,
강원도 고성군 토성면 청간리,유진클래시움,37.65,202102,22,"10,500",6,2006,아야진해변길 1,
강원도 고성군 토성면 청간리,유진클래시움,49.8,202102,23,"16,000",9,2006,아야진해변길 1,
강원도 고성군 토성면 청간리,유진클래시움,49.8,202102,27,"14,500",8,2006,아야진해변길 1,
강원도 동해시 동회동,"대동1,2차",45,202102,1,"5,000",4,1995,청운1길 29,
강원도 동해시 동회동,"대동1,2차",73.4675,202102,3,"9,900",2,1995,청운1길 29,
강원도 동해시 동회동,"대동1,2차",73.4675,202102,4,"10,550",6,1995,청운1길 29,
강원도 동해시 동회동,"대동1,2차",73.4675,202102,5,"10,030",7,1995,청운1길 29,
강원도 동해시 동회동,"대동1,2차",59.97,202102,18,"7,900",15,1995,청운1길 29,
강원도 동해시 동회동,대동3차,84.5525,202102,8,"12,900",13,1996,청운1길 29,
강원도 동해시 동회동,대동3차,84.5525,202102,8,"12,900",13,1996,청운1길 29,20210219
강원도 동해시 동회동,대동3차,73.4675,202102,15,"9,700",14,1996,청운1길 29,
강원도 동해시 동회동,대동3차,59.3575,202102,16,"8,000",14,1996,청운1길 29,
강원도 동해시 동회동,북삼2차웰메이드타운,84.9607,202102,5,"27,200",4,2019,효자로 636-2,
강원도 동해시 동회동,북삼2차웰메이드타운,75.5869,202102,10,"24,300",12,2019,효자로 636-2,
강원도 동해시 동회동,북삼코아루,84.98,202102,9,"19,950",9,2007,청운1길 29,
강원도 동해시 동회동,북삼코아루,103.667,202102,10,"24,300",7,2007,청운1길 29,
강원도 동해시 동회동,북삼하우스디아파트,84.9625,202102,9,"27,000",27,2018,효자남길 33-20,
강원도 동해시 동회동,현대4차,59.3575,202102,2,"6,300",2,1998,청운1길 29,
강원도 동해시 동회동,현대5차,84.9562,202102,9,"16,800",17,1999,청운1길 29,
강원도 동해시 발한동,경민2차,64.3,202102,16,"4,650",2,1991,수원지2길 12-4,
강원도 동해시 발한동,경민2차,64.3,202102,23,"3,550",4,1991,수원지2길 6-13,
강원도 동해시 발한동,동해KD아람채,70.8766,202102,6,"18,500",11,2019,지리골길 33,
강원도 동해시 발한동,동해KD아람채,84.9369,202102,17,"23,500",7,2019,지리골길 33,
강원도 동해시 발한동,동해프라자,64.2,202102,9,"7,300",11,1988,발한로 176,
강원도 동해시 발한동,성남(라동),53.48,202102,10,"3,800",4,1988,붉은언덕길 6,
강원도 동해시 발한동,현대비에스앤씨 현대썬앤빌 동해파크힐,59.8993,202102,26,"17,800",11,2018,지리골길 31,
강원도 동해시 부곡동,삼정상가2차,59.94,202102,5,"6,500",11,1994,임항로 55,
강원도 동해시 부곡동,삼화미성,58.83,202102,7,"4,100",1,1991,부곡4길 10,
강원도 동해시 부곡동,선샤인파크,77.1,202102,8,"12,200",18,2005,임항로 10,
강원도 동해시 부곡동,승우파크빌라3차,84.45,202102,23,"8,400",4,1994,부곡복개로 42,
강원도 동해시 북평동,e편한세상동해,78.86,202102,1,"23,900",8,2020,단봉길 39,
강원도 동해시 북평동,e편한세상동해,78.86,202102,2,"23,500",3,2020,단봉길 39,
강원도 동해시 북평동,e편한세상동해,78.86,202102,26,"23,750",10,2020,단봉길 39,
강원도 동해시 북평동,북평주공2차,46.68,202102,22,"4,000",1,1989,전천로 270,
강원도 동해시 북평동,북평주공2차,39.3,202102,24,"3,500",5,1989,전천로 270,
강원도 동해시 쇄운동,아름다운아침,60,202102,9,"8,000",1,2012,효자로 572-1,
강원도 동해시 쇄운동,아름다운아침,39.08,202102,25,"6,000",15,2012,효자로 572-1,
강원도 동해시 어달동,삼본임대,22.84,202102,10,"2,200",2,1996,해맞이길 231,
강원도 동해시 어달동,삼본임대,40.965,202102,11,"4,400",3,1996,해맞이길 231,
강원도 동해시 이도동,강변,35.925,202102,1,"3,000",11,1996,전천로 175-24,
강원도 동해시 이도동,강변,59.955,202102,3,"5,300",8,1996,전천로 175-24,
강원도 동해시 이도동,동해아이파크,84.98,202102,7,"26,500",19,2018,배골길 32-4,
강원도 동해시 이도동,동해아이파크,59.95,202102,26,"18,200",3,2018,배골길 32-4,
강원도 동해시 이도동,이도1주공,49.62,202102,17,"6,300",13,1999,이원길 180-2,
강원도 동해시 이도동,이도1주공,49.62,202102,24,"6,200",10,1999,이원길 180-2,
강원도 동해시 이도동,현대,59.97,202102,24,"7,800",1,1996,이원길 180,
강원도 동해시 이로동,동해규수방,45.94,202102,24,"2,500",1,2007,월평로 49,
강원도 동해시 천곡동,동아,84.97,202102,9,"13,400",15,1992,천곡로 56-3,
강원도 동해시 천곡동,동해금호어울림,84.908,202102,9,"22,000",20,2007,평릉길 14,
강원도 동해시 천곡동,동해금호어울림,84.908,202102,19,"24,000",19,2007,평릉길 14,
강원도 동해시 천곡동,동해금호어울림,84.908,202102,26,"22,800",26,2007,평릉길 14,
강원도 동해시 천곡동,롯데,59.88,202102,1,"8,000",7,1996,감추7길 22-11,
강원도 동해시 천곡동,롯데,84.81,202102,6,"12,000",8,1996,감추7길 22-11,
강원도 동해시 천곡동,롯데,59.88,202102,18,"7,900",12,1996,감추7길 22-11,
강원도 동해시 천곡동,리더스빌,140.4,202102,17,"7,000",1,1995,샘실3길 82-4,
강원도 동해시 천곡동,범주성지(가나),53.75,202102,19,"5,200",3,1994,감추1길 8,
강원도 동해시 천곡동,삼성,73.83,202102,10,"10,000",14,1991,대학로 31,
강원도 동해시 천곡동,삼성,59.16,202102,16,"9,000",8,1991,대학로 31,
강원도 동해시 천곡동,삼성,84.99,202102,18,"12,500",7,1991,대학로 31,
강원도 동해시 천곡동,센트로빌,59.9587,202102,1,"12,300",13,2003,한섬로 73,
강원도 동해시 천곡동,센트로빌,79.7485,202102,25,"15,000",10,2003,한섬로 73,
강원도 동해시 천곡동,센트로빌,59.9587,202102,26,"12,200",10,2003,한섬로 73,
강원도 동해시 천곡동,쌍용,83.7,202102,28,"13,500",8,2000,동굴로 149,
강원도 동해시 천곡동,유공타워,59.256,202102,8,"8,500",12,1996,천곡1길 3,
강원도 동해시 천곡동,천곡주공1차,44.78,202102,5,"5,900",3,1983,천곡로 20,
강원도 동해시 천곡동,천곡주공1차,51.13,202102,17,"6,000",4,1983,천곡로 20,
강원도 동해시 천곡동,천곡주공1차,44.78,202102,24,"5,900",2,1983,천곡로 20,
강원도 동해시 천곡동,천곡주공1차,43.97,202102,25,"5,900",2,1983,천곡로 20,
강원도 동해시 천곡동,천곡주공3차,59.3,202102,8,"10,500",2,1985,동굴로 61-19,
강원도 동해시 천곡동,천곡주공3차,49.22,202102,17,"6,400",4,1985,동굴로 61-19,
강원도 동해시 천곡동,천곡주공3차,42.74,202102,24,"5,000",1,1985,동굴로 61-19,20210224
강원도 동해시 천곡동,천곡주공3차,42.74,202102,24,"6,000",1,1985,동굴로 61-19,
강원도 동해시 천곡동,천곡주공3차,59.3,202102,26,"9,000",1,1985,동굴로 61-19,
강원도 동해시 천곡동,천곡주공4차,39.6,202102,1,"4,000",3,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,47.01,202102,1,"5,000",4,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.69,202102,4,"4,200",2,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.99,202102,4,"4,100",3,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.6,202102,10,"3,300",5,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.6,202102,10,"3,300",5,1989,샘실1길 5,20210226
강원도 동해시 천곡동,천곡주공4차,47.01,202102,11,"3,900",5,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.3,202102,19,"4,200",2,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.3,202102,22,"6,270",3,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.99,202102,24,"4,470",1,1989,샘실1길 5,
강원도 동해시 천곡동,천곡주공4차,39.99,202102,24,"5,400",5,1989,샘실1길 5,
강원도 동해시 천곡동,한양2차,84.855,202102,8,"10,580",1,1991,천곡로 15,
강원도 동해시 천곡동,한양2차,72.71,202102,19,"10,000",5,1991,천곡로 15,
강원도 동해시 천곡동,한양3차,49.81,202102,22,"6,400",3,1992,천곡로 15,
강원도 동해시 천곡동,한양3차,49.81,202102,27,"6,430",12,1992,천곡로 15,
강원도 동해시 천곡동,한양수자인,71.48,202102,17,"18,000",10,2016,평릉1길 37-1,
강원도 동해시 천곡동,한양수자인,71.757,202102,27,"17,450",16,2016,평릉1길 37-1,
강원도 동해시 천곡동,현대1차,71.355,202102,3,"8,800",8,1992,한섬로 8,
강원도 동해시 천곡동,현대1차,84.945,202102,3,"10,900",15,1992,한섬로 8,
강원도 동해시 천곡동,현대1차,84.945,202102,8,"9,800",3,1992,한섬로 8,
강원도 동해시 천곡동,현대1차,71.355,202102,8,"9,200",6,1992,한섬로 8,
강원도 동해시 평릉동,동해하나리움,59.9514,202102,20,"13,250",10,2010,평원로 115,
강원도 동해시 평릉동,동해하나리움,59.4026,202102,23,"12,500",3,2010,평원로 115,
강원도 동해시 평릉동,렉시움,84.7476,202102,25,"22,500",3,2017,평릉길 63-1,
강원도 동해시 평릉동,엘리시아,84.9162,202102,1,"21,400",2,2010,평원로 107,
강원도 동해시 평릉동,엘리시아,84.9792,202102,25,"22,500",11,2010,평원로 107,
강원도 동해시 평릉동,엘리시아,84.9162,202102,27,"23,000",6,2010,평원로 107,
강원도 동해시 평릉동,코아루디오션,84.9788,202102,6,"23,300",8,2014,평원로 100,
강원도 동해시 평릉동,코아루디오션,84.9788,202102,14,"23,900",7,2014,평원로 100,
강원도 동해시 평릉동,코아루디오션,101.8522,202102,18,"35,000",7,2014,평원로 100,
강원도 동해시 효가동,명보2차,59.64,202102,10,"5,000",2,1994,효가로 10-2,
강원도 동해시 효가동,유존양지,52.41,202102,24,"2,000",1,1992,양지1길 21,
강원도 삼척시 건지동,코아루플러스,75.309,202102,1,"18,000",13,2015,엑스포로 173,
강원도 삼척시 교동,e편한세상삼척교동,84.6585,202102,1,"26,500",26,2018,하실길 72,
강원도 삼척시 교동,e편한세상삼척교동,74.529,202102,3,"24,500",32,2018,하실길 72,
강원도 삼척시 교동,e편한세상삼척교동,74.529,202102,8,"23,000",5,2018,하실길 72,
강원도 삼척시 교동,e편한세상삼척교동,74.5123,202102,25,"22,900",25,2018,하실길 72,
강원도 삼척시 교동,교동지웰,59.8194,202102,24,"15,500",2,2018,동해대로 4183,
강원도 삼척시 교동,교동청솔2차,59.85,202102,2,"8,050",4,2003,정상로 81,
강원도 삼척시 교동,교동청솔2차,59.85,202102,4,"7,300",5,2003,정상로 81,
강원도 삼척시 교동,교동청솔2차,59.85,202102,18,"8,400",8,2003,정상로 81,
강원도 삼척시 교동,교동청솔2차,59.85,202102,21,"9,250",14,2003,정상로 81,
강원도 삼척시 교동,교동코아루,60,202102,19,"9,000",12,2005,교동로 133,
강원도 삼척시 교동,동부,59.83,202102,6,"9,000",11,1996,동해대로 4273,
강원도 삼척시 교동,동부,59.83,202102,7,"9,500",4,1996,동해대로 4273,
강원도 삼척시 교동,신동아,59.895,202102,3,"9,400",15,1998,정상로 90,
강원도 삼척시 교동,코아루타워,96.15,202102,15,"27,000",3,2014,교동로 97,
강원도 삼척시 교동,코아루타워,59.82,202102,22,"17,300",21,2014,교동로 97,
강원도 삼척시 교동,코아루타워,84.92,202102,26,"24,700",23,2014,교동로 97,
강원도 삼척시 교동,현대,84.915,202102,22,"10,900",2,1997,봉황로 147,
강원도 삼척시 근덕면 교가리,행남,59.85,202102,2,"5,000",3,1995,교가2길 19,
강원도 삼척시 근덕면 교가리,행남,40.31,202102,22,"4,300",4,1995,교가2길 19,
강원도 삼척시 남양동,동화3차,84.9,202102,8,"14,000",11,1994,남양길 14-17,
강원도 삼척시 남양동,백조임대(348-7),49.44,202102,6,"5,300",4,1988,남양길 63-24,
강원도 삼척시 남양동,진주,49.8,202102,4,"5,000",2,1991,남양안길 52,
강원도 삼척시 도계읍 도계리,새롬아파트,78.81,202102,4,"10,896",5,2013,도계우회로2길 8,
강원도 삼척시 도계읍 도계리,한림,37.62,202102,5,"1,500",2,1989,도계대한길 93,
강원도 삼척시 도계읍 전두리,태진,46.25,202102,3,"2,000",1,1989,강원남부로 1385-48,
강원도 삼척시 마달동,누가,27.18,202102,4,"2,300",1,1995,마달1길 75,
강원도 삼척시 사직동,원조임대,59.886,202102,3,"4,600",2,1997,사직로4길 40-11,
강원도 삼척시 원당동,한양,84.54,202102,8,"8,000",8,1991,오십천로 295-7,
강원도 삼척시 정상동,강부3차,27.36,202102,17,"2,600",1,1995,동해대로 4122-20,
강원도 삼척시 정상동,강부3차,27.36,202102,20,"3,100",12,1995,동해대로 4122-20,
강원도 삼척시 정상동,경림한아름,84.686,202102,16,"16,280",3,2003,정상로 23,
강원도 삼척시 정상동,석미,56.97,202102,1,"6,700",12,1998,청석로 78,
강원도 삼척시 정상동,석미,56.97,202102,2,"7,800",15,1998,청석로 78,
강원도 삼척시 정상동,영진(다),51.09,202102,26,"3,300",1,1990,동해대로 4025-10,
강원도 삼척시 정상동,유성,48.03,202102,11,"4,150",3,1999,동해대로 4044-13,
강원도 삼척시 정상동,유성,48.03,202102,15,"4,500",13,1999,동해대로 4044-13,
강원도 삼척시 정상동,유성,59.43,202102,16,"5,000",9,1999,동해대로 4044-13,
강원도 삼척시 정상동,유성,48.03,202102,25,"3,500",3,1999,동해대로 4044-13,
